library,on_test_path,our_method_length,our_method_length_plus1,radon_loc,radon_lloc,radon_sloc
numpy-1.9.2,True,3,4,4,3,4
numpy-1.9.2,True,5,6,6,6,6
numpy-1.9.2,True,12,13,13,10,10
numpy-1.9.2,True,5,6,6,5,6
numpy-1.9.2,True,5,6,6,5,6
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,7,8,8,8,8
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,7,8,8,8,8
numpy-1.9.2,True,9,10,10,10,10
numpy-1.9.2,True,5,6,6,5,5
numpy-1.9.2,True,2,3,3,3,3
numpy-1.9.2,True,17,18,18,9,17
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,19,20,20,20,20
numpy-1.9.2,True,7,8,8,8,8
numpy-1.9.2,True,14,15,15,8,8
numpy-1.9.2,True,13,14,14,11,13
numpy-1.9.2,True,27,28,28,26,24
numpy-1.9.2,True,6,7,7,7,7
numpy-1.9.2,True,6,7,7,7,7
numpy-1.9.2,True,10,11,11,8,8
numpy-1.9.2,True,37,38,38,33,32
numpy-1.9.2,True,22,23,23,12,11
numpy-1.9.2,True,8,9,9,8,8
numpy-1.9.2,True,4,5,5,5,5
numpy-1.9.2,True,2,3,3,3,3
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,5,6,6,6,6
numpy-1.9.2,True,5,6,6,6,6
numpy-1.9.2,True,5,6,6,10,6
numpy-1.9.2,True,5,6,6,6,6
numpy-1.9.2,True,5,6,6,6,6
numpy-1.9.2,True,6,7,7,7,7
numpy-1.9.2,True,9,10,10,10,10
numpy-1.9.2,True,4,5,5,6,5
numpy-1.9.2,True,6,7,7,7,7
numpy-1.9.2,True,2,3,3,3,3
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,3,4,4,6,4
numpy-1.9.2,True,4,5,5,5,5
numpy-1.9.2,True,9,10,10,10,10
numpy-1.9.2,True,4,5,5,6,5
numpy-1.9.2,True,46,47,47,45,34
numpy-1.9.2,True,4,5,5,5,5
numpy-1.9.2,True,6,7,7,7,7
numpy-1.9.2,True,2,3,3,3,3
numpy-1.9.2,True,20,21,21,17,17
numpy-1.9.2,True,5,6,6,5,5
numpy-1.9.2,True,4,5,5,4,4
numpy-1.9.2,True,2,3,3,3,3
numpy-1.9.2,True,32,33,33,28,28
numpy-1.9.2,True,4,5,5,4,4
numpy-1.9.2,True,7,8,8,8,8
numpy-1.9.2,True,4,5,5,5,5
numpy-1.9.2,True,26,27,27,16,15
numpy-1.9.2,True,12,13,13,11,11
numpy-1.9.2,True,12,13,13,7,7
numpy-1.9.2,True,57,58,58,44,46
numpy-1.9.2,True,57,58,58,37,39
numpy-1.9.2,True,8,9,9,9,9
numpy-1.9.2,True,9,10,10,13,9
numpy-1.9.2,True,13,14,14,14,14
numpy-1.9.2,True,3,4,4,2,2
numpy-1.9.2,True,3,4,4,2,2
numpy-1.9.2,True,8,9,9,12,8
numpy-1.9.2,True,4,5,5,5,5
numpy-1.9.2,True,5,6,6,9,6
numpy-1.9.2,True,147,148,148,127,117
numpy-1.9.2,True,23,24,24,19,19
numpy-1.9.2,True,32,33,33,26,28
numpy-1.9.2,True,117,118,118,100,86
numpy-1.9.2,True,4,5,5,5,5
numpy-1.9.2,True,91,92,92,73,72
numpy-1.9.2,True,25,26,26,7,21
numpy-1.9.2,True,80,81,81,70,65
numpy-1.9.2,True,206,207,207,167,178
numpy-1.9.2,True,6,7,7,8,7
numpy-1.9.2,True,66,67,67,59,58
numpy-1.9.2,True,23,24,24,14,22
numpy-1.9.2,True,4,5,5,5,5
numpy-1.9.2,True,11,12,12,10,11
numpy-1.9.2,True,4,5,5,4,4
numpy-1.9.2,True,12,13,13,13,13
numpy-1.9.2,True,16,17,17,12,12
numpy-1.9.2,True,16,17,17,14,14
numpy-1.9.2,True,17,18,18,16,16
numpy-1.9.2,True,13,14,14,10,10
numpy-1.9.2,True,6,7,7,6,6
numpy-1.9.2,True,32,33,33,22,22
numpy-1.9.2,True,29,30,30,28,27
numpy-1.9.2,True,35,36,36,33,31
numpy-1.9.2,True,116,117,117,56,84
numpy-1.9.2,True,56,57,57,49,49
numpy-1.9.2,True,5,6,6,6,6
numpy-1.9.2,True,11,12,12,6,11
numpy-1.9.2,True,4,5,5,5,5
numpy-1.9.2,True,4,5,5,5,5
numpy-1.9.2,True,4,5,5,5,5
numpy-1.9.2,True,4,5,5,6,5
numpy-1.9.2,True,4,5,5,5,5
numpy-1.9.2,True,4,5,5,5,5
numpy-1.9.2,True,4,5,5,6,5
numpy-1.9.2,True,4,5,5,5,5
numpy-1.9.2,True,7,8,8,9,7
numpy-1.9.2,True,6,7,7,9,7
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,7,8,8,8,8
numpy-1.9.2,True,4,5,5,5,5
numpy-1.9.2,True,13,14,14,14,14
numpy-1.9.2,True,8,9,9,9,9
numpy-1.9.2,True,8,9,9,9,9
numpy-1.9.2,True,8,9,9,9,9
numpy-1.9.2,True,7,8,8,8,8
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,16,17,17,11,11
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,7,8,8,8,8
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,12,13,13,9,9
numpy-1.9.2,True,16,17,17,11,11
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,7,8,8,7,7
numpy-1.9.2,True,2,3,3,3,3
numpy-1.9.2,True,3,4,4,5,4
numpy-1.9.2,True,2,3,3,3,3
numpy-1.9.2,True,27,28,28,23,24
numpy-1.9.2,True,10,11,11,8,9
numpy-1.9.2,True,4,5,5,4,5
numpy-1.9.2,True,7,8,8,8,8
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,10,11,11,9,9
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,2,3,3,3,3
numpy-1.9.2,True,11,12,12,10,11
numpy-1.9.2,True,4,5,5,2,2
numpy-1.9.2,True,2,3,3,3,3
numpy-1.9.2,True,8,9,9,8,8
numpy-1.9.2,True,5,6,6,6,6
numpy-1.9.2,True,4,5,5,5,5
numpy-1.9.2,True,5,6,6,6,6
numpy-1.9.2,True,2,3,3,3,3
numpy-1.9.2,True,2,3,3,3,3
numpy-1.9.2,True,5,6,6,4,5
numpy-1.9.2,True,11,12,12,10,10
numpy-1.9.2,True,11,12,12,11,11
numpy-1.9.2,True,7,8,8,9,8
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,4,5,5,4,5
numpy-1.9.2,True,4,5,5,4,5
numpy-1.9.2,True,4,5,5,5,5
numpy-1.9.2,True,4,5,5,5,5
numpy-1.9.2,True,8,9,9,8,8
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,7,8,8,7,7
numpy-1.9.2,True,7,8,8,7,7
numpy-1.9.2,True,4,5,5,5,5
numpy-1.9.2,True,20,21,21,15,17
numpy-1.9.2,True,25,26,26,20,22
numpy-1.9.2,True,8,9,9,8,8
numpy-1.9.2,True,3,4,4,2,4
numpy-1.9.2,True,2,3,3,2,3
numpy-1.9.2,True,2,3,3,2,3
numpy-1.9.2,True,3,4,4,2,4
numpy-1.9.2,True,22,23,23,21,18
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,2,3,3,2,3
numpy-1.9.2,True,2,3,3,3,3
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,2,3,3,3,3
numpy-1.9.2,True,9,10,10,9,9
numpy-1.9.2,True,8,9,9,9,9
numpy-1.9.2,True,8,9,9,9,9
numpy-1.9.2,True,8,9,9,9,9
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,6,7,7,8,7
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,8,9,9,11,9
numpy-1.9.2,True,7,8,8,8,8
numpy-1.9.2,True,7,8,8,8,8
numpy-1.9.2,True,15,16,16,14,14
numpy-1.9.2,True,5,6,6,7,6
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,3,4,4,5,4
numpy-1.9.2,True,5,6,6,6,6
numpy-1.9.2,True,4,5,5,5,5
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,4,5,5,5,5
numpy-1.9.2,True,6,7,7,8,6
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,52,53,53,43,46
numpy-1.9.2,True,36,37,37,21,28
numpy-1.9.2,True,10,11,11,11,11
numpy-1.9.2,True,2,3,3,3,3
numpy-1.9.2,True,8,9,9,6,7
numpy-1.9.2,True,5,6,6,6,6
numpy-1.9.2,True,9,10,10,10,10
numpy-1.9.2,True,11,12,12,12,12
numpy-1.9.2,True,47,48,48,34,34
numpy-1.9.2,True,26,27,27,11,11
numpy-1.9.2,True,12,13,13,13,13
numpy-1.9.2,True,9,10,10,10,10
numpy-1.9.2,True,12,13,13,13,13
numpy-1.9.2,True,9,10,10,10,10
numpy-1.9.2,True,7,8,8,8,8
numpy-1.9.2,True,5,6,6,6,6
numpy-1.9.2,True,16,17,17,16,16
numpy-1.9.2,True,8,9,9,7,7
numpy-1.9.2,True,19,20,20,19,17
numpy-1.9.2,True,28,29,29,23,21
numpy-1.9.2,True,5,6,6,5,5
numpy-1.9.2,True,5,6,6,5,5
numpy-1.9.2,True,6,7,7,6,6
numpy-1.9.2,True,8,9,9,6,8
numpy-1.9.2,True,5,6,6,6,6
numpy-1.9.2,True,2,3,3,3,3
numpy-1.9.2,True,2,3,3,3,3
numpy-1.9.2,True,2,3,3,3,3
numpy-1.9.2,True,25,26,26,11,23
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,8,9,9,5,9
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,13,14,14,11,11
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,6,7,7,6,7
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,5,6,6,5,6
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,22,23,23,9,21
numpy-1.9.2,True,44,45,45,18,38
numpy-1.9.2,True,44,45,45,18,38
numpy-1.9.2,True,24,25,25,14,17
numpy-1.9.2,True,7,8,8,7,7
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,8,9,9,8,9
numpy-1.9.2,True,10,11,11,11,11
numpy-1.9.2,True,3,4,4,5,3
numpy-1.9.2,True,17,18,18,14,14
numpy-1.9.2,True,10,11,11,5,10
numpy-1.9.2,True,5,6,6,3,6
numpy-1.9.2,True,4,5,5,3,3
numpy-1.9.2,True,6,7,7,6,5
numpy-1.9.2,True,14,15,15,13,13
numpy-1.9.2,True,68,69,69,33,56
numpy-1.9.2,True,17,18,18,6,17
numpy-1.9.2,True,21,22,22,16,16
numpy-1.9.2,True,2,3,3,2,2
numpy-1.9.2,True,8,9,9,9,9
numpy-1.9.2,True,8,9,9,9,9
numpy-1.9.2,True,8,9,9,10,9
numpy-1.9.2,True,40,41,41,15,39
numpy-1.9.2,True,8,9,9,9,9
numpy-1.9.2,True,13,14,14,13,13
numpy-1.9.2,True,2,3,3,3,2
numpy-1.9.2,True,3,4,4,5,4
numpy-1.9.2,True,6,7,7,7,7
numpy-1.9.2,True,17,18,18,10,16
numpy-1.9.2,True,5,6,6,6,5
numpy-1.9.2,True,6,7,7,5,7
numpy-1.9.2,True,4,5,5,5,5
numpy-1.9.2,True,6,7,7,5,7
numpy-1.9.2,True,8,9,9,5,5
numpy-1.9.2,True,18,19,19,11,14
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,16,17,17,16,16
numpy-1.9.2,True,16,17,17,16,16
numpy-1.9.2,True,16,17,17,16,16
numpy-1.9.2,True,16,17,17,16,16
numpy-1.9.2,True,16,17,17,16,16
numpy-1.9.2,True,16,17,17,16,16
numpy-1.9.2,True,39,40,40,23,31
numpy-1.9.2,True,24,25,25,31,25
numpy-1.9.2,True,38,39,39,27,29
numpy-1.9.2,True,12,13,13,15,12
numpy-1.9.2,True,22,23,23,16,19
numpy-1.9.2,True,17,18,18,12,15
numpy-1.9.2,True,5,6,6,6,6
numpy-1.9.2,True,11,12,12,9,9
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,6,7,7,7,7
numpy-1.9.2,True,4,5,5,5,5
numpy-1.9.2,True,4,5,5,5,5
numpy-1.9.2,True,4,5,5,5,5
numpy-1.9.2,True,4,5,5,5,5
numpy-1.9.2,True,4,5,5,5,5
numpy-1.9.2,True,4,5,5,5,5
numpy-1.9.2,True,4,5,5,5,5
numpy-1.9.2,True,4,5,5,5,5
numpy-1.9.2,True,5,6,6,6,6
numpy-1.9.2,True,5,6,6,6,6
numpy-1.9.2,True,5,6,6,6,6
numpy-1.9.2,True,5,6,6,6,6
numpy-1.9.2,True,9,10,10,10,10
numpy-1.9.2,True,7,8,8,8,8
numpy-1.9.2,True,9,10,10,8,8
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,2,3,3,3,3
numpy-1.9.2,True,2,3,3,3,3
numpy-1.9.2,True,4,5,5,5,5
numpy-1.9.2,True,9,10,10,9,9
numpy-1.9.2,True,9,10,10,9,9
numpy-1.9.2,True,9,10,10,9,9
numpy-1.9.2,True,5,6,6,6,6
numpy-1.9.2,True,6,7,7,7,7
numpy-1.9.2,True,6,7,7,7,7
numpy-1.9.2,True,6,7,7,7,7
numpy-1.9.2,True,10,11,11,13,10
numpy-1.9.2,True,25,26,26,26,24
numpy-1.9.2,True,11,12,12,12,12
numpy-1.9.2,True,31,32,32,31,31
numpy-1.9.2,True,20,21,21,23,19
numpy-1.9.2,True,20,21,21,27,17
numpy-1.9.2,True,20,21,21,27,17
numpy-1.9.2,True,7,8,8,3,8
numpy-1.9.2,True,11,12,12,12,12
numpy-1.9.2,True,9,10,10,10,10
numpy-1.9.2,True,28,29,29,26,26
numpy-1.9.2,True,16,17,17,10,12
numpy-1.9.2,True,8,9,9,7,9
numpy-1.9.2,True,10,11,11,5,5
numpy-1.9.2,True,52,53,53,46,47
numpy-1.9.2,True,16,17,17,16,16
numpy-1.9.2,True,68,69,69,50,51
numpy-1.9.2,True,28,29,29,23,25
numpy-1.9.2,True,2,3,3,3,3
numpy-1.9.2,True,20,21,21,17,17
numpy-1.9.2,True,32,33,33,33,33
numpy-1.9.2,True,72,73,73,58,58
numpy-1.9.2,True,2,3,3,3,3
numpy-1.9.2,True,6,7,7,7,7
numpy-1.9.2,True,7,8,8,7,8
numpy-1.9.2,True,5,6,6,7,6
numpy-1.9.2,True,6,7,7,5,5
numpy-1.9.2,True,4,5,5,3,4
numpy-1.9.2,True,5,6,6,4,5
numpy-1.9.2,True,10,11,11,10,10
numpy-1.9.2,True,11,12,12,10,11
numpy-1.9.2,True,21,22,22,17,19
numpy-1.9.2,True,11,12,12,11,10
numpy-1.9.2,True,6,7,7,8,7
numpy-1.9.2,True,5,6,6,6,6
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,2,3,3,3,3
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,4,5,5,5,5
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,18,19,19,19,19
numpy-1.9.2,True,28,29,29,28,28
numpy-1.9.2,True,2,3,3,3,3
numpy-1.9.2,True,4,5,5,5,5
numpy-1.9.2,True,3,4,4,3,3
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,6,7,7,7,7
numpy-1.9.2,True,4,5,5,5,5
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,7,8,8,7,7
numpy-1.9.2,True,8,9,9,8,8
numpy-1.9.2,True,7,8,8,7,7
numpy-1.9.2,True,17,18,18,14,14
numpy-1.9.2,True,16,17,17,13,13
numpy-1.9.2,True,10,11,11,8,8
numpy-1.9.2,True,8,9,9,9,8
numpy-1.9.2,True,9,10,10,9,9
numpy-1.9.2,True,9,10,10,9,9
numpy-1.9.2,True,9,10,10,9,9
numpy-1.9.2,True,9,10,10,9,9
numpy-1.9.2,True,9,10,10,9,9
numpy-1.9.2,True,8,9,9,8,8
numpy-1.9.2,True,8,9,9,8,8
numpy-1.9.2,True,11,12,12,12,11
numpy-1.9.2,True,7,8,8,7,7
numpy-1.9.2,True,8,9,9,8,8
numpy-1.9.2,True,7,8,8,7,7
numpy-1.9.2,True,7,8,8,7,7
numpy-1.9.2,True,7,8,8,7,7
numpy-1.9.2,True,8,9,9,8,8
numpy-1.9.2,True,9,10,10,9,9
numpy-1.9.2,True,9,10,10,9,9
numpy-1.9.2,True,9,10,10,9,9
numpy-1.9.2,True,8,9,9,8,8
numpy-1.9.2,True,10,11,11,10,10
numpy-1.9.2,True,8,9,9,8,8
numpy-1.9.2,True,9,10,10,9,9
numpy-1.9.2,True,9,10,10,9,9
numpy-1.9.2,True,9,10,10,9,9
numpy-1.9.2,True,9,10,10,9,9
numpy-1.9.2,True,9,10,10,9,9
numpy-1.9.2,True,8,9,9,8,8
numpy-1.9.2,True,8,9,9,8,8
numpy-1.9.2,True,9,10,10,9,9
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,18,19,19,8,15
numpy-1.9.2,True,19,20,20,7,16
numpy-1.9.2,True,5,6,6,6,6
numpy-1.9.2,True,4,5,5,4,4
numpy-1.9.2,True,43,44,44,9,43
numpy-1.9.2,True,5,6,6,6,6
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,2,3,3,3,3
numpy-1.9.2,True,2,3,3,3,3
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,5,6,6,5,6
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,17,18,18,13,13
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,5,6,6,6,6
numpy-1.9.2,True,2,3,3,3,3
numpy-1.9.2,True,2,3,3,3,3
numpy-1.9.2,True,2,3,3,3,3
numpy-1.9.2,True,4,5,5,3,5
numpy-1.9.2,True,4,5,5,3,5
numpy-1.9.2,True,11,12,12,12,12
numpy-1.9.2,True,4,5,5,5,5
numpy-1.9.2,True,2,3,3,3,3
numpy-1.9.2,True,3,4,4,5,4
numpy-1.9.2,True,35,36,36,26,32
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,2,3,3,3,3
numpy-1.9.2,True,11,12,12,11,11
numpy-1.9.2,True,23,24,24,2,24
numpy-1.9.2,True,10,11,11,11,11
numpy-1.9.2,True,59,60,60,49,49
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,5,6,6,6,6
numpy-1.9.2,True,4,5,5,5,5
numpy-1.9.2,True,5,6,6,6,6
numpy-1.9.2,True,5,6,6,6,6
numpy-1.9.2,True,5,6,6,3,3
numpy-1.9.2,True,5,6,6,6,6
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,9,10,10,8,7
numpy-1.9.2,True,6,7,7,3,7
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,10,11,11,12,10
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,9,10,10,8,8
numpy-1.9.2,True,2,3,3,3,3
numpy-1.9.2,True,7,8,8,8,8
numpy-1.9.2,True,7,8,8,8,8
numpy-1.9.2,True,7,8,8,8,8
numpy-1.9.2,True,28,29,29,25,25
numpy-1.9.2,True,13,14,14,14,14
numpy-1.9.2,True,8,9,9,9,7
numpy-1.9.2,True,8,9,9,9,7
numpy-1.9.2,True,8,9,9,8,7
numpy-1.9.2,True,7,8,8,8,7
numpy-1.9.2,True,7,8,8,8,7
numpy-1.9.2,True,7,8,8,8,7
numpy-1.9.2,True,14,15,15,12,15
numpy-1.9.2,True,15,16,16,13,15
numpy-1.9.2,True,28,29,29,13,28
numpy-1.9.2,True,16,17,17,9,16
numpy-1.9.2,True,9,10,10,10,9
numpy-1.9.2,True,4,5,5,5,4
numpy-1.9.2,True,4,5,5,5,5
numpy-1.9.2,True,2,3,3,3,3
numpy-1.9.2,True,2,3,3,3,3
numpy-1.9.2,True,2,3,3,3,3
numpy-1.9.2,True,2,3,3,3,3
numpy-1.9.2,True,2,3,3,3,3
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,2,3,3,3,3
numpy-1.9.2,True,11,12,12,11,12
numpy-1.9.2,True,2,3,3,3,3
numpy-1.9.2,True,3,4,4,3,4
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,7,8,8,8,8
numpy-1.9.2,True,8,9,9,9,9
numpy-1.9.2,True,12,13,13,12,12
numpy-1.9.2,True,4,5,5,5,5
numpy-1.9.2,True,14,15,15,7,15
numpy-1.9.2,True,13,14,14,12,14
numpy-1.9.2,True,13,14,14,12,13
numpy-1.9.2,True,4,5,5,2,5
numpy-1.9.2,True,4,5,5,5,5
numpy-1.9.2,True,4,5,5,5,5
numpy-1.9.2,True,4,5,5,5,5
numpy-1.9.2,True,4,5,5,5,4
numpy-1.9.2,True,4,5,5,4,4
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,3,4,4,4,3
numpy-1.9.2,True,2,3,3,3,2
numpy-1.9.2,True,8,9,9,9,8
numpy-1.9.2,True,3,4,4,4,3
numpy-1.9.2,True,2,3,3,3,2
numpy-1.9.2,True,2,3,3,3,2
numpy-1.9.2,True,4,5,5,5,4
numpy-1.9.2,True,3,4,4,4,3
numpy-1.9.2,True,3,4,4,4,3
numpy-1.9.2,True,5,6,6,6,5
numpy-1.9.2,True,6,7,7,7,6
numpy-1.9.2,True,7,8,8,8,7
numpy-1.9.2,True,6,7,7,8,6
numpy-1.9.2,True,2,3,3,3,2
numpy-1.9.2,True,5,6,6,6,5
numpy-1.9.2,True,5,6,6,6,5
numpy-1.9.2,True,3,4,4,4,3
numpy-1.9.2,True,8,9,9,9,8
numpy-1.9.2,True,5,6,6,6,5
numpy-1.9.2,True,3,4,4,4,3
numpy-1.9.2,True,3,4,4,4,3
numpy-1.9.2,True,7,8,8,8,7
numpy-1.9.2,True,11,12,12,12,11
numpy-1.9.2,True,8,9,9,9,8
numpy-1.9.2,True,14,15,15,12,13
numpy-1.9.2,True,12,13,13,11,10
numpy-1.9.2,True,6,7,7,7,6
numpy-1.9.2,True,4,5,5,5,4
numpy-1.9.2,True,3,4,4,4,3
numpy-1.9.2,True,4,5,5,5,4
numpy-1.9.2,True,5,6,6,6,5
numpy-1.9.2,True,2,3,3,3,2
numpy-1.9.2,True,3,4,4,3,3
numpy-1.9.2,True,2,3,3,3,2
numpy-1.9.2,True,6,7,7,6,6
numpy-1.9.2,True,4,5,5,5,4
numpy-1.9.2,True,4,5,5,5,3
numpy-1.9.2,True,6,7,7,7,6
numpy-1.9.2,True,6,7,7,9,6
numpy-1.9.2,True,11,12,12,10,10
numpy-1.9.2,True,8,9,9,9,8
numpy-1.9.2,True,6,7,7,5,4
numpy-1.9.2,True,6,7,7,7,6
numpy-1.9.2,True,4,5,5,6,4
numpy-1.9.2,True,5,6,6,6,5
numpy-1.9.2,True,7,8,8,8,7
numpy-1.9.2,True,5,6,6,6,5
numpy-1.9.2,True,3,4,4,5,3
numpy-1.9.2,True,3,4,4,4,3
numpy-1.9.2,True,8,9,9,7,7
numpy-1.9.2,True,34,35,35,9,27
numpy-1.9.2,True,2,3,3,3,2
numpy-1.9.2,True,5,6,6,6,5
numpy-1.9.2,True,2,3,3,3,2
numpy-1.9.2,True,3,4,4,4,3
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,4,5,5,5,5
numpy-1.9.2,True,40,41,41,32,36
numpy-1.9.2,True,3,4,4,4,3
numpy-1.9.2,True,3,4,4,4,3
numpy-1.9.2,True,6,7,7,7,6
numpy-1.9.2,True,5,6,6,6,5
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,4,5,5,5,4
numpy-1.9.2,True,5,6,6,6,5
numpy-1.9.2,True,3,4,4,4,3
numpy-1.9.2,True,2,3,3,3,2
numpy-1.9.2,True,2,3,3,3,2
numpy-1.9.2,True,2,3,3,3,2
numpy-1.9.2,True,2,3,3,3,2
numpy-1.9.2,True,3,4,4,3,3
numpy-1.9.2,True,4,5,5,5,4
numpy-1.9.2,True,6,7,7,8,6
numpy-1.9.2,True,4,5,5,5,4
numpy-1.9.2,True,3,4,4,4,3
numpy-1.9.2,True,7,8,8,8,7
numpy-1.9.2,True,3,4,4,5,3
numpy-1.9.2,True,4,5,5,5,4
numpy-1.9.2,True,2,3,3,3,3
numpy-1.9.2,True,9,10,10,6,9
numpy-1.9.2,True,5,6,6,6,5
numpy-1.9.2,True,2,3,3,3,2
numpy-1.9.2,True,2,3,3,3,3
numpy-1.9.2,True,9,10,10,8,9
numpy-1.9.2,True,3,4,4,4,3
numpy-1.9.2,True,4,5,5,4,4
numpy-1.9.2,True,3,4,4,3,3
numpy-1.9.2,True,3,4,4,4,3
numpy-1.9.2,True,6,7,7,7,6
numpy-1.9.2,True,9,10,10,9,9
numpy-1.9.2,True,4,5,5,5,4
numpy-1.9.2,True,7,8,8,7,7
numpy-1.9.2,True,4,5,5,5,4
numpy-1.9.2,True,3,4,4,4,3
numpy-1.9.2,True,3,4,4,4,3
numpy-1.9.2,True,3,4,4,4,3
numpy-1.9.2,True,3,4,4,4,3
numpy-1.9.2,True,4,5,5,5,4
numpy-1.9.2,True,2,3,3,3,2
numpy-1.9.2,True,6,7,7,9,6
numpy-1.9.2,True,8,9,9,6,6
numpy-1.9.2,True,5,6,6,6,5
numpy-1.9.2,True,6,7,7,7,6
numpy-1.9.2,True,11,12,12,8,7
numpy-1.9.2,True,4,5,5,5,4
numpy-1.9.2,True,1,2,2,2,2
numpy-1.9.2,True,2,3,3,2,3
numpy-1.9.2,True,3,4,4,4,4
numpy-1.9.2,True,4,5,5,5,4
numpy-1.9.2,True,4,5,5,5,4
